,0
177,"Маңғыстау облысы Боранқұл кен орнындағы жатақханада өрт болды, - деп хабарлайды Tengrinews.kz тілшісі ҚМГ сайтына сілтеме жасап. "
178,"Алматы маңындағы тау бөктерінде қураған ағаштар өртеніп жатыр, - деп хабарлайды Tengrinews.kz тілшісі Алматы қаласы Төтенше жағдайлар департаменті"
179,"Алматыда монша кешені өртеніп жатыр, - деп хабарлайды Tengrinews.kz тілшісі Алматы қаласы Төтенше жағдайлар департаменті баспасөз қызметіне"
180,"Бейнеу аудандық сотында өрт шығып, адам қаза тапқан жүк вагонының бастығына қатысты үкім шығарылды, - деп хабарлайды Tengrinews.kz тілшісі Lada.kz"
181,"Алматыда қараусыз тұрған автотұрақтан өрт шықты, - деп хабарлайды Tengrinews.kz тілшісі."
182,"Әнші Бүркіт ""Жетінші арна"" студиясында Жамбыл облысындағы жарылыс кезінде қаза тапқан полковник Мейіржан Айманов туралы айтып берді, - деп хабарлайды"
183,"Жамбыл облысындағы жарылыстан зардап шегіп, емделіп шыққан өрт сөндірушілер мен құтқарушыларды ""Студия 7"" жобасының тілшілері қарсы алды, -"
184,"Нұр-Сұлтан полициясы ""Тұлпар"" сауда үйінде шыққан өрт дерегі бойынша қылмыстық іс қозғалғанын айтты, - деп хабарлайды Tengrinews.kz тілшісі."
185,"Нұр-Сұлтанда ""Тұлпар"" сауда орталығынан өрт шықты. Төтенше жағдайлар департаменті мәліметінше, ғимаратта сауда бутиктері жанып жатыр, - деп"
186,"Миланның оңтүстігінде 18 қабатты тұрғын үй өртеніп кетті, - деп хабарлайды Tengrinews.kz тілшісі Reuters-ке сілтеме жасап."
187,"Екібастұзда Сәтбаев каналының сорғы станциясындағы өрт салдарынан техногендік төтенше жағдай жарияланды. Шығын - 270 миллион теңге, - деп хабарлайды"
188,"Өрт сөндіруші Байбек Сембеков ""Студия 7"" жобасының тілшілеріне эксклюзив сұхбат берді. Ол Жамбыл облысындағы оқиға туралы айтты, - деп хабарлайды"
189,"Қарағанды ​​мен Теміртауда Тараз маңындағы жарылыстар кезінде оқиға орнына өрт сөндіруші ретінде барып, жоғалып кеткен өрт сөндірушіні туыстары"
